cod_cliente,primeiro_nome,ultimo_nome,email,tipo_cliente,data_inclusao,cpfcnpj,data_nascimento,endereco,cep
469,Maria Sophia,Gonçalves,heitorsouza@example.net,PF,2018-09-27 11:50:00 UTC,138.096.254-42,1974-05-18,"Praça Levi Peixoto, 291 São Pedro 94053525 Jesus / PI",79618894
540,Stella,Gonçalves,vitor-gabrielcunha@example.net,PF,2018-12-07 16:22:00 UTC,207.936.851-68,1993-08-16,"Esplanada Rodrigues, 96 Tres Marias 13147506 Fogaça do Amparo / PA",25815457
563,Lívia,Gonçalves,rcarvalho@example.org,PF,2021-07-10 11:51:00 UTC,310.965.247-16,1963-10-07,"Área Pires, 49 Barão Homem De Melo 3ª Seção 77234-918 Lopes de da Rosa / AL",58701124
589,Anthony,Gonçalves,vcunha@example.org,PF,2018-09-13 13:09:00 UTC,804.267.913-04,1978-04-11,"Residencial de Cardoso, 60 Coqueiros 39605768 Moraes Paulista / MG",15001-358
631,Vitor Hugo,Gonçalves,nicolesouza@example.com,PF,2010-12-10 15:06:00 UTC,465.270.389-92,1955-07-24,"Viaduto de Novaes, 12 Novo Glória 04915531 da Rosa / SC",57442026
659,Vicente,Gonçalves,isiscunha@example.org,PF,2011-09-22 14:33:00 UTC,325.904.168-06,1955-12-14,"Favela Ana Laura Oliveira, 5 Santo Antônio 04274-687 Nogueira / SE",65755-758
827,Thales,Gonçalves,oaraujo@example.org,PF,2022-10-24 14:44:00 UTC,124.307.956-80,1958-09-22,"Setor das Neves, 72 Santa Branca 71259-487 Novaes / ES",50201054
897,Gustavo,Gonçalves,clariceduarte@example.net,PF,2016-12-07 11:46:00 UTC,346.529.801-24,1952-04-14,"Praça de Mendes, 4 Goiania 40515-711 Moreira de Ribeiro / AM",92732966
87,Diogo,Nascimento,vcostela@example.net,PF,2020-07-08 14:09:00 UTC,397.420.186-69,1993-04-13,"Estação Fogaça, 35 Parque São José 81160-035 Farias Alegre / PA",51797436
126,Vinicius,Nascimento,tgomes@example.net,PF,2017-07-25 12:04:00 UTC,391.687.402-04,1965-03-30,"Colônia Vieira, 305 Conjunto Jatoba 76544-562 Cunha de Rezende / BA",85510-255
170,Letícia,Nascimento,pedro65@example.com,PF,2022-12-15 16:01:00 UTC,534.968.102-89,1961-04-08,"Vale Ribeiro, 46 Bandeirantes 28426494 Monteiro / AM",58593-834
235,João Vitor,Nascimento,ramosdiego@example.com,PF,2018-06-01 13:05:00 UTC,805.319.427-32,1951-03-09,"Quadra Nicole Fogaça, 609 Nossa Senhora De Fátima 35586-737 Nunes das Flores / DF",63334006
267,Milena,Nascimento,fogacagustavo@example.net,PF,2022-09-12 11:33:00 UTC,638.940.725-47,1983-10-20,"Via de Cardoso, 769 Palmares 58160221 Nascimento / PR",85923-196
283,Vitória,Nascimento,hda-costa@example.org,PF,2018-10-13 12:41:00 UTC,965.142.738-82,1981-01-05,"Estação de Barros, 44 Laranjeiras 75970597 Fernandes da Mata / PB",88118-294
370,Camila,Nascimento,araujocaue@example.org,PF,2022-07-08 13:14:00 UTC,027.465.398-29,1954-12-25,"Largo Francisco Campos, 121 Barro Preto 43462444 da Rosa do Norte / RJ",10958-170
535,Anthony,Nascimento,mda-rosa@example.org,PF,2014-09-06 13:52:00 UTC,369.478.210-96,1982-06-05,"Sítio de Costa, 8 Tiradentes 20333-454 Barbosa / RR",72930-493
558,Valentina,Nascimento,lorenzoda-mota@example.com,PF,2021-08-23 12:15:00 UTC,530.978.214-14,1988-11-08,"Trecho da Mota, 23 Grotinha 62716625 Gonçalves Alegre / RR",87493-182
596,Marina,Nascimento,catarina49@example.net,PF,2022-08-06 13:27:00 UTC,735.160.948-93,1960-01-28,"Praça Barros, 4 Unidas 18759785 Cardoso de Goiás / PR",89659-956
752,Isaac,Nascimento,pintoandre@example.com,PF,2017-10-28 15:26:00 UTC,850.326.417-07,1962-01-03,"Largo Novaes, 62 Alípio De Melo 10978-312 Castro / RO",03366293
35,Caio,da Conceição,xaraujo@example.com,PF,2015-09-11 12:06:00 UTC,691.534.802-60,1965-06-24,"Trecho Gomes, 615 Concórdia 78034-295 Nascimento do Norte / MA",06463-522
93,Yasmin,da Conceição,isabellypeixoto@example.com,PF,2021-10-27 11:09:00 UTC,617.839.540-00,1980-06-03,"Núcleo de Barbosa, 483 Santo André 73918-122 Araújo Alegre / AM",98928640
118,Letícia,da Conceição,ada-mata@example.net,PF,2022-04-14 12:33:00 UTC,564.210.389-05,2004-07-01,"Viaduto de Barbosa, 97 Nova America 88034834 Silva / MS",62039-437
162,Ana Carolina,da Conceição,bruno11@example.com,PF,2012-11-15 11:37:00 UTC,426.875.319-28,1981-08-06,"Vereda da Luz, 34 Cachoeirinha 24441510 Campos / RJ",80497-612
311,Clara,da Conceição,pda-paz@example.org,PF,2021-10-13 12:56:00 UTC,927.458.036-38,1952-08-25,"Estação Moura, 903 Olhos D'água 09013-005 Barros / RR",08342-543
325,Enrico,da Conceição,maria-julia86@example.org,PF,2014-04-14 15:34:00 UTC,356.179.240-52,1945-03-31,"Alameda de Ferreira, 35 Vila Nova Gameleira 1ª Seção 10307956 Campos de Carvalho / AM",13633730
339,Luana,da Conceição,ssantos@example.com,PF,2019-10-13 15:10:00 UTC,149.072.586-58,1944-04-13,"Vila Cavalcanti, 8 Milionario 04460296 Cardoso Verde / GO",72374771
453,Joaquim,da Conceição,kaique18@example.org,PF,2022-01-14 13:16:00 UTC,529.761.483-09,1988-11-28,"Viaduto Bruno Dias, 68 Mariquinhas 02965-100 Rezende / GO",82998-298
541,Mirella,da Conceição,samuelmoura@example.net,PF,2019-04-25 13:04:00 UTC,479.068.315-00,1992-05-29,"Lagoa Lucca da Luz, 81 Laranjeiras 49327056 Farias de Minas / TO",73849-470
594,Alexandre,da Conceição,oliveirathomas@example.com,PF,2019-11-26 14:01:00 UTC,692.384.157-73,1998-07-07,"Sítio Teixeira, 17 Vila Engenho Nogueira 44233382 Duarte de Barros / MA",91422-196
629,Samuel,da Conceição,ana-laura75@example.com,PF,2018-06-15 13:15:00 UTC,597.183.420-79,1943-02-09,"Conjunto Sales, 85 Santo Agostinho 25555778 Alves / AC",61134-341
643,Júlia,da Conceição,larissa33@example.com,PF,2022-03-26 10:46:00 UTC,573.916.402-80,1961-04-26,Ladeira de Ferreira Nova Pampulha 71101341 Azevedo do Oeste / AP,88015872
671,Carlos Eduardo,da Conceição,alexandre92@example.net,PF,2021-08-09 16:15:00 UTC,419.076.238-50,1969-12-19,"Viela Araújo, 98 Xodo-Marize 64207859 Teixeira / GO",75614912
730,Bárbara,da Conceição,enzo-gabrielcardoso@example.com,PF,2019-05-02 11:22:00 UTC,019.385.267-59,1966-03-06,"Chácara de Martins, 85 Mantiqueira 26805-573 Azevedo do Norte / SC",08264521
772,Daniel,da Conceição,raquel97@example.com,PF,2017-06-08 11:13:00 UTC,240.581.396-33,1971-07-20,"Pátio de Souza, 8 Vila Puc 47056676 Duarte / MS",55045-265
837,Theo,da Conceição,ninacastro@example.org,PF,2014-03-18 10:30:00 UTC,058.734.129-79,1944-06-03,"Loteamento Pires, 4 Jardim Felicidade 69804-761 Nunes de da Cruz / RR",88159-361
845,Pedro Lucas,da Conceição,silveirabruno@example.com,PF,2020-12-16 15:14:00 UTC,347.028.591-88,1943-12-12,"Travessa Eloah Moura, 97 Alta Tensão 2ª Seção 77898054 Moreira / PE",36211-005
853,Milena,da Conceição,ribeirodanilo@example.net,PF,2020-11-21 11:32:00 UTC,870.534.912-50,1999-04-22,"Feira de Vieira, 1 Planalto 31794137 Rodrigues / RO",15386938
528,Jonathan,da Silva,jonathansilva@example.net,PF,2020-11-27 11:32:00 UTC,710.146.912-50,2001-11-27,"joao fragoso de medeiros, 1 Planalto 31794137 Rodrigues / RO",15386938
